season,GW,team,opponent_team,fixture,round,was_home,team_score,opponent_score,Goal Difference
2016-17,21,Crystal Palace,West Ham,210,21,FALSE,0,3,-3
2016-17,22,Arsenal,Burnley,211,22,TRUE,2,1,1
2016-17,22,Burnley,Arsenal,211,22,FALSE,1,2,-1
2016-17,22,Watford,Bournemouth,212,22,FALSE,2,2,0
2016-17,22,Bournemouth,Watford,212,22,TRUE,2,2,0
2016-17,22,Hull,Chelsea,213,22,FALSE,0,2,-2
2016-17,22,Chelsea,Hull,213,22,TRUE,2,0,2
2016-17,22,Everton,Crystal Palace,214,22,FALSE,1,0,1
2016-17,22,Crystal Palace,Everton,214,22,TRUE,0,1,-1
2016-17,22,Liverpool,Swansea,215,22,TRUE,2,3,-1
2016-17,22,Swansea,Liverpool,215,22,FALSE,3,2,1
2016-17,22,Man City,Spurs,216,22,TRUE,2,2,0
2016-17,22,Spurs,Man City,216,22,FALSE,2,2,0
2016-17,22,West Ham,Middlesbrough,217,22,FALSE,3,1,2
2016-17,22,Middlesbrough,West Ham,217,22,TRUE,1,3,-2
2016-17,22,Leicester,Southampton,218,22,FALSE,0,3,-3
2016-17,22,Southampton,Leicester,218,22,TRUE,3,0,3
2016-17,22,Man Utd,Stoke,219,22,FALSE,1,1,0
2016-17,22,Stoke,Man Utd,219,22,TRUE,1,1,0
2016-17,22,Sunderland,West Brom,220,22,FALSE,0,2,-2
2016-17,22,West Brom,Sunderland,220,22,TRUE,2,0,2
2016-17,23,Arsenal,Watford,221,23,TRUE,1,2,-1
2016-17,23,Watford,Arsenal,221,23,FALSE,2,1,1
2016-17,23,Bournemouth,Crystal Palace,222,23,TRUE,0,2,-2
2016-17,23,Crystal Palace,Bournemouth,222,23,FALSE,2,0,2
2016-17,23,Leicester,Burnley,223,23,FALSE,0,1,-1
2016-17,23,Burnley,Leicester,223,23,TRUE,1,0,1
2016-17,23,Middlesbrough,West Brom,224,23,TRUE,1,1,0
2016-17,23,West Brom,Middlesbrough,224,23,FALSE,1,1,0
2016-17,23,Sunderland,Spurs,225,23,TRUE,0,0,0
2016-17,23,Spurs,Sunderland,225,23,FALSE,0,0,0
2016-17,23,Swansea,Southampton,226,23,TRUE,2,1,1
2016-17,23,Southampton,Swansea,226,23,FALSE,1,2,-1
2016-17,23,West Ham,Man City,227,23,TRUE,0,4,-4
2016-17,23,Man City,West Ham,227,23,FALSE,4,0,4
2016-17,23,Liverpool,Chelsea,228,23,TRUE,1,1,0
2016-17,23,Chelsea,Liverpool,228,23,FALSE,1,1,0
2016-17,23,Hull,Man Utd,229,23,FALSE,0,0,0
2016-17,23,Man Utd,Hull,229,23,TRUE,0,0,0
2016-17,23,Everton,Stoke,230,23,FALSE,1,1,0
2016-17,23,Stoke,Everton,230,23,TRUE,1,1,0
2016-17,24,Arsenal,Chelsea,231,24,FALSE,1,3,-2
2016-17,24,Chelsea,Arsenal,231,24,TRUE,3,1,2
2016-17,24,Sunderland,Crystal Palace,232,24,FALSE,4,0,4
2016-17,24,Crystal Palace,Sunderland,232,24,TRUE,0,4,-4
2016-17,24,Everton,Bournemouth,233,24,TRUE,6,3,3
2016-17,24,Bournemouth,Everton,233,24,FALSE,3,6,-3
2016-17,24,Hull,Liverpool,234,24,TRUE,2,0,2
2016-17,24,Liverpool,Hull,234,24,FALSE,0,2,-2
2016-17,24,Leicester,Man Utd,235,24,TRUE,0,3,-3
2016-17,24,Man Utd,Leicester,235,24,FALSE,3,0,3
2016-17,24,Man City,Swansea,236,24,TRUE,2,1,1
2016-17,24,Swansea,Man City,236,24,FALSE,1,2,-1
2016-17,24,West Ham,Southampton,237,24,FALSE,3,1,2
2016-17,24,Southampton,West Ham,237,24,TRUE,1,3,-2
2016-17,24,Middlesbrough,Spurs,238,24,FALSE,0,1,-1
2016-17,24,Spurs,Middlesbrough,238,24,TRUE,1,0,1
2016-17,24,Watford,Burnley,239,24,TRUE,2,1,1
2016-17,24,Burnley,Watford,239,24,FALSE,1,2,-1
2016-17,24,West Brom,Stoke,240,24,TRUE,1,0,1
2016-17,24,Stoke,West Brom,240,24,FALSE,0,1,-1
2016-17,25,Arsenal,Hull,241,25,TRUE,2,0,2
2016-17,25,Hull,Arsenal,241,25,FALSE,0,2,-2
2016-17,25,Bournemouth,Man City,242,25,TRUE,0,2,-2
2016-17,25,Man City,Bournemouth,242,25,FALSE,2,0,2
2016-17,25,Burnley,Chelsea,243,25,TRUE,1,1,0
2016-17,25,Chelsea,Burnley,243,25,FALSE,1,1,0
2016-17,25,Liverpool,Spurs,244,25,TRUE,2,0,2
2016-17,25,Spurs,Liverpool,244,25,FALSE,0,2,-2
2016-17,25,Watford,Man Utd,245,25,FALSE,0,2,-2
2016-17,25,Man Utd,Watford,245,25,TRUE,2,0,2
2016-17,25,Everton,Middlesbrough,246,25,FALSE,0,0,0
2016-17,25,Middlesbrough,Everton,246,25,TRUE,0,0,0
2016-17,25,Crystal Palace,Stoke,247,25,FALSE,0,1,-1
2016-17,25,Stoke,Crystal Palace,247,25,TRUE,1,0,1
2016-17,25,Sunderland,Southampton,248,25,TRUE,0,4,-4
2016-17,25,Southampton,Sunderland,248,25,FALSE,4,0,4
2016-17,25,Leicester,Swansea,249,25,FALSE,0,2,-2
2016-17,25,Swansea,Leicester,249,25,TRUE,2,0,2
2016-17,25,West Ham,West Brom,250,25,TRUE,2,2,0
2016-17,25,West Brom,West Ham,250,25,FALSE,2,2,0
2016-17,26,Swansea,Chelsea,251,26,FALSE,1,3,-2
2016-17,26,Chelsea,Swansea,251,26,TRUE,3,1,2
2016-17,26,Middlesbrough,Crystal Palace,252,26,FALSE,0,1,-1
2016-17,26,Crystal Palace,Middlesbrough,252,26,TRUE,1,0,1
2016-17,26,Everton,Sunderland,253,26,TRUE,2,0,2
2016-17,26,Sunderland,Everton,253,26,FALSE,0,2,-2
2016-17,26,Hull,Burnley,254,26,TRUE,1,1,0
2016-17,26,Burnley,Hull,254,26,FALSE,1,1,0
2016-17,26,Liverpool,Leicester,255,26,FALSE,1,3,-2
2016-17,26,Leicester,Liverpool,255,26,TRUE,3,1,2
2016-17,26,Spurs,Stoke,258,26,TRUE,4,0,4
2016-17,26,Stoke,Spurs,258,26,FALSE,0,4,-4
2016-17,26,West Ham,Watford,259,26,FALSE,1,1,0
2016-17,26,Watford,West Ham,259,26,TRUE,1,1,0
2016-17,26,Bournemouth,West Brom,260,26,FALSE,1,2,-1
2016-17,26,West Brom,Bournemouth,260,26,TRUE,2,1,1
2016-17,27,Hull,Leicester,261,27,FALSE,1,3,-2
2016-17,27,Leicester,Hull,261,27,TRUE,3,1,2
2016-17,27,Arsenal,Liverpool,262,27,FALSE,1,3,-2
2016-17,27,Liverpool,Arsenal,262,27,TRUE,3,1,2
2016-17,27,Bournemouth,Man Utd,263,27,FALSE,1,1,0
2016-17,27,Man Utd,Bournemouth,263,27,TRUE,1,1,0
2016-17,27,Middlesbrough,Stoke,264,27,FALSE,0,2,-2
2016-17,27,Stoke,Middlesbrough,264,27,TRUE,2,0,2
2016-17,27,Sunderland,Man City,265,27,TRUE,0,2,-2
2016-17,27,Man City,Sunderland,265,27,FALSE,2,0,2
2016-17,27,Burnley,Swansea,266,27,FALSE,2,3,-1
2016-17,27,Swansea,Burnley,266,27,TRUE,3,2,1
2016-17,27,Everton,Spurs,267,27,FALSE,2,3,-1
2016-17,27,Spurs,Everton,267,27,TRUE,3,2,1
2016-17,27,Watford,Southampton,268,27,TRUE,3,4,-1
2016-17,27,Southampton,Watford,268,27,FALSE,4,3,1
2016-17,27,West Brom,Crystal Palace,269,27,TRUE,0,2,-2
2016-17,27,Crystal Palace,West Brom,269,27,FALSE,2,0,2
2016-17,27,West Ham,Chelsea,270,27,TRUE,1,2,-1
2016-17,27,Chelsea,West Ham,270,27,FALSE,2,1,1
2016-17,27,Man City,Stoke,277,27,TRUE,0,0,0
2016-17,27,Stoke,Man City,277,27,FALSE,0,0,0
2016-17,28,West Ham,Bournemouth,272,28,FALSE,2,3,-1
2016-17,28,Bournemouth,West Ham,272,28,TRUE,3,2,1
2016-17,28,Everton,West Brom,275,28,TRUE,3,0,3
2016-17,28,West Brom,Everton,275,28,FALSE,0,3,-3
2016-17,28,Hull,Swansea,276,28,TRUE,2,1,1
2016-17,28,Swansea,Hull,276,28,FALSE,1,2,-1
2016-17,28,Liverpool,Burnley,280,28,TRUE,2,1,1
2016-17,28,Burnley,Liverpool,280,28,FALSE,1,2,-1
2016-17,29,Bournemouth,Swansea,281,29,TRUE,2,0,2
2016-17,29,Swansea,Bournemouth,281,29,FALSE,0,2,-2
2016-17,29,Watford,Crystal Palace,282,29,FALSE,0,1,-1
2016-17,29,Crystal Palace,Watford,282,29,TRUE,1,0,1
2016-17,29,Everton,Hull,283,29,TRUE,4,0,4
2016-17,29,Hull,Everton,283,29,FALSE,0,4,-4
2016-17,29,Liverpool,Man City,284,29,FALSE,1,1,0
2016-17,29,Man City,Liverpool,284,29,TRUE,1,1,0
2016-17,29,Middlesbrough,Man Utd,285,29,TRUE,1,3,-2
2016-17,29,Man Utd,Middlesbrough,285,29,FALSE,3,1,2
2016-17,29,Chelsea,Stoke,286,29,FALSE,2,1,1
2016-17,29,Stoke,Chelsea,286,29,TRUE,1,2,-1
2016-17,29,Sunderland,Burnley,287,29,TRUE,0,0,0
2016-17,29,Burnley,Sunderland,287,29,FALSE,0,0,0
2016-17,29,Spurs,Southampton,288,29,TRUE,2,1,1
2016-17,29,Southampton,Spurs,288,29,FALSE,1,2,-1
2016-17,29,Arsenal,West Brom,289,29,FALSE,1,3,-2
2016-17,29,West Brom,Arsenal,289,29,TRUE,3,1,2
2016-17,29,West Ham,Leicester,290,29,TRUE,2,3,-1
2016-17,29,Leicester,West Ham,290,29,FALSE,3,2,1
2016-17,30,Arsenal,Man City,291,30,TRUE,2,2,0
2016-17,30,Man City,Arsenal,291,30,FALSE,2,2,0
2016-17,30,Burnley,Spurs,292,30,TRUE,0,2,-2
2016-17,30,Spurs,Burnley,292,30,FALSE,2,0,2
2016-17,30,Crystal Palace,Chelsea,293,30,FALSE,2,1,1
2016-17,30,Chelsea,Crystal Palace,293,30,TRUE,1,2,-1
2016-17,30,West Ham,Hull,294,30,FALSE,1,2,-1
2016-17,30,Hull,West Ham,294,30,TRUE,2,1,1
2016-17,30,Leicester,Stoke,295,30,TRUE,2,0,2
2016-17,30,Stoke,Leicester,295,30,FALSE,0,2,-2
2016-17,30,Everton,Liverpool,296,30,FALSE,1,3,-2
2016-17,30,Liverpool,Everton,296,30,TRUE,3,1,2
2016-17,30,West Brom,Man Utd,297,30,FALSE,0,0,0
2016-17,30,Man Utd,West Brom,297,30,TRUE,0,0,0
2016-17,30,Bournemouth,Southampton,298,30,FALSE,0,0,0
2016-17,30,Southampton,Bournemouth,298,30,TRUE,0,0,0
2016-17,30,Middlesbrough,Swansea,299,30,FALSE,0,0,0
2016-17,30,Swansea,Middlesbrough,299,30,TRUE,0,0,0
2016-17,30,Watford,Sunderland,300,30,TRUE,1,0,1
2016-17,30,Sunderland,Watford,300,30,FALSE,0,1,-1
2016-17,31,West Ham,Arsenal,301,31,FALSE,0,3,-3
2016-17,31,Arsenal,West Ham,301,31,TRUE,3,0,3
2016-17,31,Burnley,Stoke,302,31,TRUE,1,0,1
2016-17,31,Stoke,Burnley,302,31,FALSE,0,1,-1
2016-17,31,Hull,Middlesbrough,303,31,TRUE,4,2,2
2016-17,31,Middlesbrough,Hull,303,31,FALSE,2,4,-2
2016-17,31,Sunderland,Leicester,304,31,FALSE,0,2,-2
2016-17,31,Leicester,Sunderland,304,31,TRUE,2,0,2
2016-17,31,Everton,Man Utd,305,31,FALSE,1,1,0
2016-17,31,Man Utd,Everton,305,31,TRUE,1,1,0
2016-17,31,Swansea,Spurs,306,31,TRUE,1,3,-2
2016-17,31,Spurs,Swansea,306,31,FALSE,3,1,2
2016-17,31,Watford,West Brom,307,31,TRUE,2,0,2
2016-17,31,West Brom,Watford,307,31,FALSE,0,2,-2
2016-17,31,Man City,Chelsea,308,31,FALSE,1,2,-1
2016-17,31,Chelsea,Man City,308,31,TRUE,2,1,1
2016-17,31,Bournemouth,Liverpool,309,31,FALSE,2,2,0
2016-17,31,Liverpool,Bournemouth,309,31,TRUE,2,2,0
2016-17,31,Crystal Palace,Southampton,310,31,FALSE,1,3,-2
2016-17,31,Southampton,Crystal Palace,310,31,TRUE,3,1,2
2016-17,32,Bournemouth,Chelsea,311,32,TRUE,1,3,-2
2016-17,32,Chelsea,Bournemouth,311,32,FALSE,3,1,2
2016-17,32,Arsenal,Crystal Palace,312,32,FALSE,0,3,-3
2016-17,32,Crystal Palace,Arsenal,312,32,TRUE,3,0,3
2016-17,32,Everton,Leicester,313,32,TRUE,4,2,2
2016-17,32,Leicester,Everton,313,32,FALSE,2,4,-2
2016-17,32,Hull,Man City,314,32,FALSE,1,3,-2
2016-17,32,Man City,Hull,314,32,TRUE,3,1,2
2016-17,32,Middlesbrough,Burnley,315,32,TRUE,0,0,0
2016-17,32,Burnley,Middlesbrough,315,32,FALSE,0,0,0
2016-17,32,Liverpool,Stoke,316,32,FALSE,2,1,1
2016-17,32,Stoke,Liverpool,316,32,TRUE,1,2,-1
2016-17,32,Sunderland,Man Utd,317,32,TRUE,0,3,-3
2016-17,32,Man Utd,Sunderland,317,32,FALSE,3,0,3
2016-17,32,Watford,Spurs,318,32,FALSE,0,4,-4
2016-17,32,Spurs,Watford,318,32,TRUE,4,0,4
2016-17,32,West Brom,Southampton,319,32,TRUE,0,1,-1
2016-17,32,Southampton,West Brom,319,32,FALSE,1,0,1
2016-17,32,West Ham,Swansea,320,32,TRUE,1,0,1
2016-17,32,Swansea,West Ham,320,32,FALSE,0,1,-1
2016-17,33,Leicester,Crystal Palace,321,33,FALSE,2,2,0
2016-17,33,Crystal Palace,Leicester,321,33,TRUE,2,2,0
2016-17,33,Everton,Burnley,322,33,TRUE,3,1,2
2016-17,33,Burnley,Everton,322,33,FALSE,1,3,-2
2016-17,33,Man Utd,Chelsea,323,33,TRUE,2,0,2
2016-17,33,Chelsea,Man Utd,323,33,FALSE,0,2,-2
2016-17,33,Arsenal,Middlesbrough,324,33,FALSE,2,1,1
2016-17,33,Middlesbrough,Arsenal,324,33,TRUE,1,2,-1
2016-17,33,Man City,Southampton,325,33,FALSE,3,0,3
2016-17,33,Southampton,Man City,325,33,TRUE,0,3,-3
2016-17,33,Hull,Stoke,326,33,FALSE,1,3,-2
2016-17,33,Stoke,Hull,326,33,TRUE,3,1,2
2016-17,33,West Ham,Sunderland,327,33,FALSE,2,2,0
2016-17,33,Sunderland,West Ham,327,33,TRUE,2,2,0
2016-17,33,Bournemouth,Spurs,328,33,FALSE,0,4,-4
2016-17,33,Spurs,Bournemouth,328,33,TRUE,4,0,4
2016-17,33,Watford,Swansea,329,33,TRUE,1,0,1
2016-17,33,Swansea,Watford,329,33,FALSE,0,1,-1
2016-17,33,Liverpool,West Brom,330,33,FALSE,1,0,1
2016-17,33,West Brom,Liverpool,330,33,TRUE,0,1,-1
2016-17,34,Man City,Man Utd,256,34,TRUE,0,0,0
2016-17,34,Man Utd,Man City,256,34,FALSE,0,0,0
2016-17,34,Arsenal,Leicester,271,34,TRUE,1,0,1
2016-17,34,Leicester,Arsenal,271,34,FALSE,0,1,-1
2016-17,34,Crystal Palace,Spurs,274,34,TRUE,0,1,-1
2016-17,34,Spurs,Crystal Palace,274,34,FALSE,1,0,1
2016-17,34,Middlesbrough,Sunderland,278,34,TRUE,1,0,1
2016-17,34,Sunderland,Middlesbrough,278,34,FALSE,0,1,-1
2016-17,34,Middlesbrough,Bournemouth,332,34,FALSE,0,4,-4
2016-17,34,Bournemouth,Middlesbrough,332,34,TRUE,4,0,4
2016-17,34,Burnley,Man Utd,333,34,TRUE,0,2,-2
2016-17,34,Man Utd,Burnley,333,34,FALSE,2,0,2
2016-17,34,Chelsea,Southampton,334,34,TRUE,4,2,2
2016-17,34,Southampton,Chelsea,334,34,FALSE,2,4,-2
2016-17,34,Watford,Hull,335,34,FALSE,0,2,-2
2016-17,34,Hull,Watford,335,34,TRUE,2,0,2
2016-17,34,Liverpool,Crystal Palace,337,34,TRUE,1,2,-1
2016-17,34,Crystal Palace,Liverpool,337,34,FALSE,2,1,1
2016-17,34,Swansea,Stoke,339,34,TRUE,2,0,2
2016-17,34,Stoke,Swansea,339,34,FALSE,0,2,-2
2016-17,34,West Ham,Everton,340,34,TRUE,0,0,0
2016-17,34,Everton,West Ham,340,34,FALSE,0,0,0
2016-17,35,Burnley,Crystal Palace,341,35,FALSE,2,0,2
2016-17,35,Crystal Palace,Burnley,341,35,TRUE,0,2,-2
2016-17,35,Everton,Chelsea,342,35,TRUE,0,3,-3
2016-17,35,Chelsea,Everton,342,35,FALSE,3,0,3
2016-17,35,Swansea,Man Utd,343,35,FALSE,1,1,0
2016-17,35,Man Utd,Swansea,343,35,TRUE,1,1,0
2016-17,35,Middlesbrough,Man City,344,35,TRUE,2,2,0
2016-17,35,Man City,Middlesbrough,344,35,FALSE,2,2,0
2016-17,35,Hull,Southampton,345,35,FALSE,0,0,0
2016-17,35,Southampton,Hull,345,35,TRUE,0,0,0
2016-17,35,West Ham,Stoke,346,35,FALSE,0,0,0
2016-17,35,Stoke,West Ham,346,35,TRUE,0,0,0
2016-17,35,Bournemouth,Sunderland,347,35,FALSE,1,0,1
2016-17,35,Sunderland,Bournemouth,347,35,TRUE,0,1,-1
2016-17,35,Arsenal,Spurs,348,35,FALSE,0,2,-2
2016-17,35,Spurs,Arsenal,348,35,TRUE,2,0,2
2016-17,35,Watford,Liverpool,349,35,TRUE,0,1,-1
2016-17,35,Liverpool,Watford,349,35,FALSE,1,0,1
2016-17,35,Leicester,West Brom,350,35,FALSE,1,0,1
2016-17,35,West Brom,Leicester,350,35,TRUE,0,1,-1
2016-17,36,Arsenal,Southampton,257,36,FALSE,2,0,2
2016-17,36,Arsenal,Man Utd,351,36,TRUE,2,0,2
2016-17,36,Bournemouth,Stoke,352,36,TRUE,2,2,0
2016-17,36,Burnley,West Brom,353,36,TRUE,2,2,0
2016-17,36,Chelsea,Middlesbrough,354,36,TRUE,3,0,3
2016-17,36,Crystal Palace,Man City,358,36,FALSE,0,5,-5
2016-17,36,Everton,Swansea,359,36,FALSE,0,1,-1
2016-17,36,Hull,Sunderland,355,36,TRUE,0,2,-2
2016-17,36,Leicester,Watford,356,36,TRUE,3,0,3
2016-17,36,Liverpool,Southampton,357,36,TRUE,0,0,0
2016-17,36,Man City,Crystal Palace,358,36,TRUE,5,0,5
2016-17,36,Man Utd,Arsenal,351,36,FALSE,0,2,-2
2016-17,36,Middlesbrough,Chelsea,354,36,FALSE,0,3,-3
2016-17,36,Southampton,Arsenal,257,36,TRUE,0,2,-2
2016-17,36,Southampton,Liverpool,357,36,FALSE,0,0,0
2016-17,36,Spurs,West Ham,360,36,FALSE,0,1,-1
2016-17,36,Stoke,Bournemouth,352,36,FALSE,2,2,0
2016-17,36,Sunderland,Hull,355,36,FALSE,2,0,2
2016-17,36,Swansea,Everton,359,36,TRUE,1,0,1
2016-17,36,Watford,Leicester,356,36,FALSE,0,3,-3
2016-17,36,West Brom,Burnley,353,36,FALSE,2,2,0
2016-17,36,West Ham,Spurs,360,36,TRUE,1,0,1
2016-17,37,Arsenal,Sunderland,331,37,TRUE,2,0,2
2016-17,37,Arsenal,Stoke,366,37,FALSE,4,1,3
2016-17,37,Bournemouth,Burnley,361,37,TRUE,2,1,1
2016-17,37,Burnley,Bournemouth,361,37,FALSE,1,2,-1
2016-17,37,Chelsea,Watford,273,37,TRUE,4,3,1
2016-17,37,Chelsea,West Brom,369,37,FALSE,1,0,1
2016-17,37,Crystal Palace,Hull,362,37,TRUE,4,0,4
2016-17,37,Everton,Watford,363,37,TRUE,1,0,1
2016-17,37,Hull,Crystal Palace,362,37,FALSE,0,4,-4
2016-17,37,Leicester,Spurs,336,37,TRUE,1,6,-5
2016-17,37,Leicester,Man City,364,37,FALSE,1,2,-1
2016-17,37,Liverpool,West Ham,370,37,FALSE,4,0,4
2016-17,37,Man City,West Brom,338,37,TRUE,3,1,2
2016-17,37,Man City,Leicester,364,37,TRUE,2,1,1
2016-17,37,Man Utd,Southampton,279,37,FALSE,0,0,0
2016-17,37,Man Utd,Spurs,368,37,FALSE,1,2,-1
2016-17,37,Middlesbrough,Southampton,365,37,TRUE,1,2,-1
2016-17,37,Southampton,Man Utd,279,37,TRUE,0,0,0
2016-17,37,Southampton,Middlesbrough,365,37,FALSE,2,1,1
2016-17,37,Spurs,Leicester,336,37,FALSE,6,1,5
2016-17,37,Spurs,Man Utd,368,37,TRUE,2,1,1
2016-17,37,Stoke,Arsenal,366,37,TRUE,1,4,-3
2016-17,37,Sunderland,Arsenal,331,37,FALSE,0,2,-2
2016-17,37,Sunderland,Swansea,367,37,TRUE,0,2,-2
2016-17,37,Swansea,Sunderland,367,37,FALSE,2,0,2
2016-17,37,Watford,Chelsea,273,37,FALSE,3,4,-1
2016-17,37,Watford,Everton,363,37,FALSE,0,1,-1
2016-17,37,West Brom,Man City,338,37,FALSE,1,3,-2
2016-17,37,West Brom,Chelsea,369,37,TRUE,0,1,-1
2016-17,37,West Ham,Liverpool,370,37,TRUE,0,4,-4
2016-17,38,Everton,Arsenal,371,38,FALSE,1,3,-2
2016-17,38,Arsenal,Everton,371,38,TRUE,3,1,2
2016-17,38,West Ham,Burnley,372,38,FALSE,2,1,1
2016-17,38,Burnley,West Ham,372,38,TRUE,1,2,-1
2016-17,38,Sunderland,Chelsea,373,38,FALSE,1,5,-4
2016-17,38,Chelsea,Sunderland,373,38,TRUE,5,1,4
2016-17,38,Hull,Spurs,374,38,TRUE,1,7,-6
2016-17,38,Spurs,Hull,374,38,FALSE,7,1,6
2016-17,38,Bournemouth,Leicester,375,38,FALSE,1,1,0
2016-17,38,Leicester,Bournemouth,375,38,TRUE,1,1,0
2016-17,38,Middlesbrough,Liverpool,376,38,FALSE,0,3,-3
2016-17,38,Liverpool,Middlesbrough,376,38,TRUE,3,0,3
2016-17,38,Man Utd,Crystal Palace,377,38,TRUE,2,0,2
2016-17,38,Crystal Palace,Man Utd,377,38,FALSE,0,2,-2
2016-17,38,Stoke,Southampton,378,38,FALSE,1,0,1
2016-17,38,Southampton,Stoke,378,38,TRUE,0,1,-1
2016-17,38,Swansea,West Brom,379,38,TRUE,2,1,1
2016-17,38,West Brom,Swansea,379,38,FALSE,1,2,-1
2016-17,38,Watford,Man City,380,38,TRUE,0,5,-5
2016-17,38,Man City,Watford,380,38,FALSE,5,0,5
2017-18,1,Arsenal,Leicester,1,1,TRUE,4,3,1
2017-18,1,Leicester,Arsenal,1,1,FALSE,3,4,-1
2017-18,1,Brighton,Man City,2,1,TRUE,0,2,-2
2017-18,1,Man City,Brighton,2,1,FALSE,2,0,2
2017-18,1,Chelsea,Burnley,3,1,TRUE,2,3,-1
2017-18,1,Burnley,Chelsea,3,1,FALSE,3,2,1
2017-18,1,Huddersfield,Crystal Palace,4,1,FALSE,3,0,3
2017-18,1,Crystal Palace,Huddersfield,4,1,TRUE,0,3,-3
2017-18,1,Everton,Stoke,5,1,TRUE,1,0,1
2017-18,1,Stoke,Everton,5,1,FALSE,0,1,-1
2017-18,1,Southampton,Swansea,6,1,TRUE,0,0,0
2017-18,1,Swansea,Southampton,6,1,FALSE,0,0,0
2017-18,1,Watford,Liverpool,7,1,TRUE,3,3,0
2017-18,1,Liverpool,Watford,7,1,FALSE,3,3,0
2017-18,1,Bournemouth,West Brom,8,1,FALSE,0,1,-1
2017-18,1,West Brom,Bournemouth,8,1,TRUE,1,0,1
2017-18,1,West Ham,Man Utd,9,1,FALSE,0,4,-4
2017-18,1,Man Utd,West Ham,9,1,TRUE,4,0,4
2017-18,1,Newcastle,Spurs,10,1,TRUE,0,2,-2
2017-18,1,Spurs,Newcastle,10,1,FALSE,2,0,2
2017-18,2,Watford,Bournemouth,11,2,FALSE,2,0,2
2017-18,2,Bournemouth,Watford,11,2,TRUE,0,2,-2
2017-18,2,West Brom,Burnley,12,2,FALSE,1,0,1
2017-18,2,Burnley,West Brom,12,2,TRUE,0,1,-1
2017-18,2,Leicester,Brighton,13,2,TRUE,2,0,2
2017-18,2,Brighton,Leicester,13,2,FALSE,0,2,-2
2017-18,2,Liverpool,Crystal Palace,14,2,TRUE,1,0,1
2017-18,2,Crystal Palace,Liverpool,14,2,FALSE,0,1,-1
2017-18,2,West Ham,Southampton,15,2,FALSE,2,3,-1
2017-18,2,Southampton,West Ham,15,2,TRUE,3,2,1
2017-18,2,Arsenal,Stoke,16,2,FALSE,0,1,-1
2017-18,2,Stoke,Arsenal,16,2,TRUE,1,0,1
2017-18,2,Swansea,Man Utd,17,2,TRUE,0,4,-4
2017-18,2,Man Utd,Swansea,17,2,FALSE,4,0,4
2017-18,2,Huddersfield,Newcastle,18,2,TRUE,1,0,1
2017-18,2,Newcastle,Huddersfield,18,2,FALSE,0,1,-1
2017-18,2,Chelsea,Spurs,19,2,FALSE,2,1,1
2017-18,2,Spurs,Chelsea,19,2,TRUE,1,2,-1
2017-18,2,Everton,Man City,20,2,FALSE,1,1,0
2017-18,2,Man City,Everton,20,2,TRUE,1,1,0
2017-18,3,Bournemouth,Man City,21,3,TRUE,1,2,-1
2017-18,3,Man City,Bournemouth,21,3,FALSE,2,1,1
2017-18,3,Everton,Chelsea,22,3,FALSE,0,2,-2
2017-18,3,Chelsea,Everton,22,3,TRUE,2,0,2
2017-18,3,Swansea,Crystal Palace,23,3,FALSE,2,0,2
2017-18,3,Crystal Palace,Swansea,23,3,TRUE,0,2,-2
2017-18,3,Huddersfield,Southampton,24,3,TRUE,0,0,0
2017-18,3,Southampton,Huddersfield,24,3,FALSE,0,0,0
2017-18,3,Leicester,Man Utd,25,3,FALSE,0,2,-2
2017-18,3,Man Utd,Leicester,25,3,TRUE,2,0,2
2017-18,3,West Ham,Newcastle,26,3,FALSE,0,3,-3
2017-18,3,Newcastle,West Ham,26,3,TRUE,3,0,3
2017-18,3,Watford,Brighton,27,3,TRUE,0,0,0
2017-18,3,Brighton,Watford,27,3,FALSE,0,0,0
2017-18,3,Arsenal,Liverpool,28,3,FALSE,0,4,-4
2017-18,3,Liverpool,Arsenal,28,3,TRUE,4,0,4
2017-18,3,Burnley,Spurs,29,3,FALSE,1,1,0
2017-18,3,Spurs,Burnley,29,3,TRUE,1,1,0
2017-18,3,West Brom,Stoke,30,3,TRUE,1,1,0
2017-18,3,Stoke,West Brom,30,3,FALSE,1,1,0
2017-18,4,Arsenal,Bournemouth,31,4,TRUE,3,0,3
2017-18,4,Bournemouth,Arsenal,31,4,FALSE,0,3,-3
2017-18,4,West Brom,Brighton,32,4,FALSE,1,3,-2
2017-18,4,Brighton,West Brom,32,4,TRUE,3,1,2
2017-18,4,Everton,Spurs,33,4,TRUE,0,3,-3
2017-18,4,Spurs,Everton,33,4,FALSE,3,0,3
2017-18,4,Leicester,Chelsea,34,4,TRUE,1,2,-1
2017-18,4,Chelsea,Leicester,34,4,FALSE,2,1,1
2017-18,4,Liverpool,Man City,35,4,FALSE,0,5,-5
2017-18,4,Man City,Liverpool,35,4,TRUE,5,0,5
2017-18,4,Watford,Southampton,36,4,FALSE,2,0,2
2017-18,4,Southampton,Watford,36,4,TRUE,0,2,-2
2017-18,4,Man Utd,Stoke,37,4,FALSE,2,2,0
2017-18,4,Stoke,Man Utd,37,4,TRUE,2,2,0
2017-18,4,Crystal Palace,Burnley,38,4,FALSE,0,1,-1
2017-18,4,Burnley,Crystal Palace,38,4,TRUE,1,0,1
2017-18,4,Newcastle,Swansea,39,4,FALSE,1,0,1
2017-18,4,Swansea,Newcastle,39,4,TRUE,0,1,-1
